#Position (bp)	insert size	chromosomes
4117850.5	160.84263959390864	448.0
4122404.0	167.06569343065692	0.0
4124798.0	201.0	0.0
4127429.0	150.81162324649299	448.0
4132216.0	154.89001692047378	0.0
4137003.0	157.00253164556963	0.0
4141788.0	162.15102040816328	448.0
4146570.5	156.47045454545454	0.0
4151352.5	157.71671388101984	0.0
4156134.0	160.3711111111111	448.0
4160914.0	149.05594405594405	0.0
4165692.5	159.50588235294117	0.0
4170470.0	161.36744759556103	448.0
4175246.5	161.5353319057816	0.0
4180022.0	157.6288032454361	0.0
4184797.0	161.4804469273743	448.0
4189571.5	163.92134831460675	0.0
4194343.0	170.19375	0.0
4199111.5	145.87916666666666	448.0
4203879.0	163.08158508158508	0.0
4208645.5	165.84745762711864	0.0
4213409.0	161.99769585253455	448.0
4218169.5	157.52233676975945	0.0
4222928.5	159.6323119777159	0.0
4227685.0	154.44290657439447	448.0
4232439.5	153.9819639278557	0.0
4237193.5	162.17745302713988	0.0
4241946.0	159.51452282157678	448.0
4246697.0	162.08690176322418	0.0
4251448.0	159.96482412060303	0.0
4256198.5	164.0846394984326	448.0
4260948.0	160.61498708010336	0.0
4265697.0	158.51351351351352	0.0
4270445.0	165.9494584837545	448.0
4275191.5	159.08647450110865	0.0
4279937.5	160.51296043656208	0.0
4284683.0	160.11659192825113	448.0
4289428.0	151.3901515151515	0.0
4294172.5	163.56216931216932	0.0
4298914.0	168.37078651685394	448.0
4303651.5	157.121387283237	0.0
4308387.0	159.91959798994975	0.0
4311397.5	145.05	448.0
4313764.5	155.10434782608695	0.0
4317855.0	154.06756756756758	0.0
4322587.5	164.8103207810321	448.0
4327319.5	164.80217391304348	0.0
4332050.5	163.1077694235589	0.0
4336780.0	161.4220297029703	448.0
4341509.0	160.44912280701755	0.0
4346237.0	157.72324723247232	0.0
4350963.0	156.81047619047618	448.0
4355687.5	157.8307634449041	0.0
4360411.0	165.5854700854701	0.0
4365134.0	161.684	448.0
4369856.5	157.98297804645244	0.0
4374576.5	160.24025974025975	0.0
4379294.0	155.2094674556213	448.0
4384011.0	160.23076923076923	0.0
4388727.5	159.81197771587745	0.0
4393443.5	151.34117647058824	448.0
4398158.5	159.57627118644066	0.0
4402872.0	158.93211488250654	0.0
4407583.5	152.3483870967742	448.0
4412293.0	159.92857142857142	0.0
4417000.5	154.7560553633218	0.0
4421706.5	161.66525423728814	448.0
4426411.5	154.5593803786575	0.0
4431115.5	146.7764705882353	0.0
4435818.5	153.63920388798888	448.0
4440520.0	154.61511423550087	0.0
4445221.0	149.75471698113208	0.0
4449922.0	151.8640776699029	448.0
4454623.0	170.9923469387755	0.0
4459323.0	161.18269230769232	0.0
4464020.0	160.46446280991736	448.0
4468714.5	166.49066666666667	0.0
4473407.5	158.6978417266187	0.0
4478098.5	160.1386430678466	448.0
4482787.0	160.76350364963503	0.0
4487473.0	159.7821138211382	0.0
4492155.0	157.27261904761906	448.0
4496833.5	158.25259515570934	0.0
4499346.5	164.36363636363637	0.0
