#Position (bp)	Coverage	Std
7920.0	35.094008460130055	24.66121097442646
23233.0	28.17515385135592	18.318131250438302
37327.5	18.141471422175794	10.458361809649308
50665.5	34.317990055748076	53.779905290434115
63701.5	1245.6070479762463	7582.831449268389
76465.5	34.091516103692065	56.7536579481437
89016.5	12.09715486582606	6.831554893046581
101377.5	37.626477732793525	21.661733269965016
113514.5	10.304511908755451	7.065218300069839
125434.0	10.243894250944187	6.359181888647949
137300.5	8.736419021831106	7.289855060273622
148889.0	103.84197552601461	49.977796813296195
159968.0	17.264005926474674	12.033721178904395
170703.0	13.872551775841064	7.905543013974247
181289.5	32.201866311178826	47.54890535338016
187010.5	12.129787234042553	4.227065779755855
192238.5	27.596889449348467	15.333931855928311
202103.5	28.663892696299197	12.443484930342876
212263.5	30.970512566792006	13.939640457824222
222346.5	20.997813121272365	14.004156582617078
232301.5	13.868629441624366	8.232047071340856
242145.0	9.606689031208703	6.484794266110734
251881.0	21.583393876491957	11.694950764253273
261464.5	3.820289550986152	3.7810541019265176
270978.0	2.8892048446550818	3.206546095416788
280379.0	14.799075964327924	13.637118081828625
289584.0	6.287158079753928	4.435892176844686
298647.5	37.153147163120565	49.48025857324492
307521.5	42.7328060522696	22.571961950611705
316214.0	15.488165338875419	9.15444336241168
324845.0	29.955702825252878	15.800222080357896
333443.0	16.79173938336242	9.138562343096535
342014.5	3.5216424894712213	2.8393048178005804
350518.5	6.308983451536643	5.055671159668565
358972.0	3.21498756955132	2.5618662177828444
367379.5	35.02318355640536	22.55636926579867
373262.0	23.49131586694142	8.95609609956905
377439.0	44.42142424853742	15.220350455382691
384083.0	5.974672908414356	4.940554072254593
392367.5	19.80019422189852	23.02998457156129
400577.5	18.889880224883893	11.370953445236143
408756.0	27.76256880733945	13.927505621755701
416913.0	6.475611254453864	6.445257492565554
425047.5	66.89950799507996	269.9830289413747
433166.0	63.6660910324411	262.9101388078229
441240.0	42.029971396592465	18.065547582388994
449272.5	95.44491525423729	89.27811883374628
457292.5	39.094810379241515	28.332578949684752
465308.0	5.134747348721148	3.5759821251931
473322.5	109.75592712752683	102.72351927639588
481331.0	22.058727977008623	11.307963951646006
489307.0	6.852560070449113	5.887837016483284
497252.0	41.275406120136005	26.098674071948835
505179.0	40.85188929609503	19.332282364295867
513089.5	11.275417298937784	6.43142103505097
520987.0	45.61125903385317	20.220563306285058
528834.0	8.45113359805303	6.256053812056506
536627.0	26.323049235120195	15.387475185859742
544401.0	37.20272879392457	15.33287069243722
552166.5	25.9515588765782	14.486664117678664
559244.0	39.97168778351322	33.92860161900361
563117.0	9.626016260162602	5.9980903588306935
567661.5	11.547182006204757	7.091558478543477
575393.0	8.366377636857772	6.319150906294601
583117.5	100.74449624449625	41.82761146119966
590837.0	20.246339251004276	10.352989813679732
598549.5	5.843409444732745	5.263108526794387
606234.5	14.10610806577917	19.06438212013578
613887.0	14.526363993196389	15.762996731037301
621529.0	22.449024996728177	10.569387337864692
629169.0	11.455295195706244	7.607225398022348
636796.0	52.473407747866055	23.259316365008754
644410.5	46.116495928552666	30.288502015571105
652022.0	49.828623997897225	58.3700923676412
659628.5	25.37743293003682	13.268402305363693
667200.0	27.224698235840297	13.499043212816733
674731.0	12.967964907616642	8.59274723615614
682245.0	64.8599600266489	41.91761057061062
689747.5	54.57386666666667	23.17083511658568
697241.5	13.753205128205128	8.337098508381771
704724.5	35.141214228403314	30.472035242168293
712177.5	15.283925686591276	8.189258038840254
719596.5	16.82753036437247	14.105243519232204
727003.0	14.553694448196676	8.665516675401113
734401.5	12.681228022721125	9.481228696358015
741793.5	905.7339648173207	2243.351660921715
747704.5	55.63064079422383	60.92248877868639
751382.5	86.29616963064295	78.25200879840051
756514.5	15.98542234332425	10.165309389604236
763853.0	13.829358048248602	8.583267556172752
771187.0	22.791433637975718	22.908925148350697
778509.0	20.206208122521538	22.320747749965697
785813.0	21.42604523646333	11.161816827945927
793106.0	5.219722946097929	5.092950315477635
800390.5	105.0156636438582	45.10881929795569
807659.0	347.9476511916242	1394.303577828098
814905.0	27.46619659892161	14.966107615550472
822133.5	243.1906146179402	264.8846300713992
829342.0	14.319755317669957	12.368153541309619
836527.5	29.892031206464196	15.130066718918293
843683.5	16.99789739276703	9.9086520232218
850815.5	15.997475455820476	16.57217204821118
857945.0	11.841913311824941	14.856648909920949
865066.0	10.731196400955996	7.431698459540254
872168.0	48.144831476519535	34.69054932372637
879258.5	10.205641748942172	5.663980668211453
886340.5	1.336160588068985	1.783916458371729
893407.0	169.110355574444	249.13694119823592
900464.5	12.309948979591837	6.902360009166801
907518.5	9.281055019852523	5.290175935579244
914568.0	16.5338441890166	7.439171995410195
921612.0	28.053685556028974	12.354553615129735
928641.5	12.290823596466229	9.697336232623341
934775.5	326.16590476190476	164.06290721491416
938284.0	210.73627617430674	117.8348075862594
942670.5	38.79317727662004	17.48164895662446
949675.5	53.63834951456311	27.1771322305429
956675.0	27.995568263045033	21.44928689971011
963667.5	2.2110157367668095	2.066560521525398
970647.0	19.373367771559764	11.856032404498757
977605.5	37.01770293609672	24.69111715883924
984551.0	12.083105285899467	8.405227346843418
991493.5	41.824546240276575	28.477254920810655
998423.5	40.186903729401564	17.82690373214989
1005340.0	0.5405639913232104	1.1349314579818037
1012252.5	11.293198263386396	6.559987028330685
1019158.5	11.321645899739206	6.571575030179746
1026058.5	43.13888083502464	17.12805030578412
1032920.0	4.693333333333333	4.9422451928033215
1039740.5	147.8113262910798	154.21470670111458
1046556.5	25.676056338028168	14.01548544145455
1053366.5	40.30055849500294	29.07391399544783
1060168.5	18.311911764705883	12.823330071305467
1066965.0	30.334609156484618	15.365827060342177
1073757.5	61.667550058892814	25.258122694947605
1080546.5	25.278661951075744	14.390817839108268
1087324.5	9.110339734121123	5.711917107748524
1094080.0	32.021955199525294	18.33114847198703
1100820.0	12.125092743730525	6.920831431370033
1107557.5	1.9673396674584323	2.5837515305261913
1114293.0	51.93407572383074	77.19368326781262
1121024.5	14.246432818073721	11.36384790636522
1124634.5	667.2073170731708	332.5361646693606
1127996.0	500.22692986679505	396.884179576453
1134473.0	29.401606425702813	21.493043404092216
1141195.0	2.1667906561523584	2.0657255721810106
1147913.5	1.4614353782013103	1.9658338383919345
1154618.0	0.7598984013148065	2.0623770444947858
1161301.0	16.714071631949647	18.83114888794579
1167972.5	55.6311844077961	29.549417354103895
1174635.0	52.71465063861758	27.540631822855907
1181290.0	68.97550713749061	64.96871003218149
1187945.0	4.987978963185575	5.637643149889821
1194597.5	23.54796992481203	11.234285599553308
1201244.5	5.310656231186033	5.486286334884862
1207883.0	3.980702547866727	6.252043236043562
1214513.5	14.662945081472541	9.877111547849719
1221140.5	9.202988228191971	6.599158906974811
1227757.5	27.944915254237287	13.366176005759806
1234365.0	40.155895262600275	21.78667713860096
1240970.5	16.365990308903694	22.212811495818315
1247570.5	57.10582171012735	30.520725841341864
1254162.5	23.659532483302975	11.641822362910753
1260746.5	19.204711246200606	12.227845794168221
1267323.0	534.8795070743953	411.9625852078517
1273891.0	52.66326375133323	330.204926236702
1280445.0	15.909243697478992	33.66630158616255
1286962.5	402.89476117103237	234.24122560291744
1293446.5	30.085365853658537	13.90549965497547
1299924.5	5.1883297313985794	3.441456751941866
1306401.0	11.335444015444015	19.78510418194323
1310999.5	12.33945628214548	7.289691573236619
1314236.5	10.728944562899787	7.26557954023195
1319346.5	17.240414347557206	8.891550956769088
1325814.0	10.591309726302768	17.55707738904823
1332281.0	27.558527910932426	17.277602276822442
1338743.0	416.4381291621496	174.84026338838282
1345199.5	220.12190210656755	253.7157177383957
1351651.0	10.391655033348844	8.496643923629195
1358098.0	13.720179928648983	7.605878470757211
1364542.0	15.607669616519175	13.265410754910938
1370980.5	25.85394655065258	13.171939872319491
